item,label_ja,label_en,altLabel_ja,altLabel_en,instance of
http://www.wikidata.org/entity/Q20763347,,LOC101927469,[],['uncharacterized LOC101927469'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763348,,LOC101927060,[],['uncharacterized LOC101927060'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763351,,LINC01582,[],['long intergenic non-protein coding RNA 1582'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763352,,LOC101927337,[],[],['Q277338']
http://www.wikidata.org/entity/Q20763355,,LOC440570,[],['uncharacterized LOC440570'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763357,,LINC02379,[],"['uncharacterized LOC101927109', 'long intergenic non-protein coding RNA 2379']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763358,,LOC101929232,[],['uncharacterized LOC101929232'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763359,,SLIT3-AS2,[],"['uncharacterized LOC101927969', 'SLIT3 antisense RNA 2']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763361,,LOC102724851,[],['uncharacterized LOC102724851'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763362,,LINC02214,[],['long intergenic non-protein coding RNA 2214'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763363,,LINC00237,[],"['uncharacterized LOC105372556', 'NCRNA00237', 'long intergenic non-protein coding RNA 237']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763364,,PDE9A-AS1,[],"['uncharacterized LOC101928284', 'PDE9A antisense RNA 1']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763365,,CCDC144NL-AS1,[],['CCDC144NL antisense RNA 1'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763366,,LINC01823,[],['long intergenic non-protein coding RNA 1823'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763367,,LOC101927250,[],['uncharacterized LOC101927250'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763369,,LOC102724034,[],['uncharacterized LOC102724034'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763370,,LOC105373580,[],['uncharacterized LOC105373580'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763371,,LOC101929073,[],['uncharacterized LOC101929073'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763373,,ZNF652-AS1,[],"['uncharacterized LOC102724596', 'ZNF652 antisense RNA 1']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763374,,LMO7DN-IT1,[],"['C13orf45-IT1', 'TCONS_00021569', 'LMO7DN intronic transcript 1']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763375,,BCAR3-AS1,[],"['uncharacterized LOC100129046', 'BCAR3 antisense RNA 1']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763377,,LOC105373496,[],['uncharacterized LOC105373496'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763379,,EDNRB-AS1,[],['EDNRB antisense RNA 1'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763381,,LINC02564,[],"['uncharacterized LOC102724130', 'long intergenic non-protein coding RNA 2564']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763382,,LINC02530,[],"['uncharacterized LOC101928309', 'long intergenic non-protein coding RNA 2530']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763383,,LINC03002,[],"['uncharacterized LOC101928304', 'long intergenic non-protein coding RNA 3002']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763384,,LINC01388,[],['long intergenic non-protein coding RNA 1388'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763385,,LOC100130992,[],['uncharacterized LOC100130992'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763386,,FAM88D,[],"['uncharacterized LOC554249', 'family with sequence similarity 88 member D']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763387,,DPH5-DT,[],"['uncharacterized LOC102606465', 'DPH5 divergent transcript']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763388,,LOC646762,[],['uncharacterized LOC646762'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763389,,LINC02664,[],"['uncharacterized LOC101929352', 'long intergenic non-protein coding RNA 2664']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763390,,LOC105373100,[],['uncharacterized LOC105373100'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763392,,LOC100996437,[],['uncharacterized LOC100996437'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763393,,LOC100134317,[],['uncharacterized LOC100134317'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763395,,FLJ42627,[],['uncharacterized LOC645644'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763396,,EPM2A-DT,[],"['uncharacterized LOC100507557', 'FBXO30 divergent transcript', 'FBXO30-DT', 'EPM2A divergent transcript']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763397,,LOC100630923,[],['LOC100289561-PRKRIP1 readthrough'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763398,,LOC107983986,[],['uncharacterized LOC107983986'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763399,,LINC01797,[],['long intergenic non-protein coding RNA 1797'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763400,,LOC101929333,[],['uncharacterized LOC101929333'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763401,,LOC105379374,[],['uncharacterized LOC105379374'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763403,,LOC101928532,[],['uncharacterized LOC101928532'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763404,,LINC02189,[],['long intergenic non-protein coding RNA 2189'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763405,,DKFZp434L192,[],['uncharacterized protein DKFZp434L192'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763406,,WDR35-DT,[],"['uncharacterized LOC101928222', 'WDR35 divergent transcript']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763407,,LINC02480,[],['long intergenic non-protein coding RNA 2480'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763408,,SCN1A-AS1,[],"['uncharacterized LOC101929680', 'SCN1A and SCN9A antisense RNA 1']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763410,,LINC03004,[],"['uncharacterized LOC102723649', 'long intergenic non-protein coding RNA 3004']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763411,,LINC03028,[],"['uncharacterized LOC101929117', 'long intergenic non-protein coding RNA 3028']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763412,,LOC101927293,[],['uncharacterized LOC101927293'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763413,,LOC729683,[],['uncharacterized LOC729683'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763417,,LINC01977,[],['long intergenic non-protein coding RNA 1977'],"['Q7187', 'Q427087']"
http://www.wikidata.org/entity/Q20763418,,HSD52,[],['uncharacterized LOC729467'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763423,,LOC101929650,[],['uncharacterized LOC101929650'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763424,,LOC102724452,[],['uncharacterized LOC102724452'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763426,,LOC101928253,[],['uncharacterized LOC101928253'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763427,,SLC38A2-AS1,[],"['uncharacterized LOC102723757', 'SLC38A2 antisense RNA 1']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763430,,LOC339975,[],['uncharacterized LOC339975'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763431,,F10-AS1,[],['F10 antisense RNA 1'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763432,,LOC150935,[],['uncharacterized LOC150935'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763433,,MGAT3-AS1,[],"['TapSAKI', 'MGAT3 antisense RNA 1']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763435,,LOC100505664,[],['uncharacterized LOC100505664'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763436,,PTPRK-AS1,[],"['uncharacterized LOC101928140', 'PTPRK antisense RNA 1']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763438,,SLC9A3-AS1,[],"['SLC9A3 antisense RNA 1', 'UC011CLY.2']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763440,,LINC01645,[],['long intergenic non-protein coding RNA 1645'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763443,,LINC01162,[],['long intergenic non-protein coding RNA 1162'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763444,,CHROMR,[],"['uncharacterized LOC101927027', 'PRKRA antisense RNA 1', 'CHROME', 'PRKRA-AS1', 'cholesterol induced regulator of metabolism RNA']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763445,,MIR1193,[],['microRNA 1193'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763448,,LOC101927178,[],['uncharacterized LOC101927178'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763449,,LOC101928671,[],['uncharacterized LOC101928671'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763450,,LOC100130548,[],['uncharacterized LOC100130548'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763451,,ING2-DT,[],"['uncharacterized LOC389247', 'ING2 divergent transcript']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763454,,LOC100506124,[],['uncharacterized LOC100506124'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763455,,OXA1L-DT,[],"['uncharacterized LOC105370404', 'OXA1L divergent transcript']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763456,,LINC02172,[],['long intergenic non-protein coding RNA 2172'],"['Q7187', 'Q427087']"
http://www.wikidata.org/entity/Q20763457,,LOC100506718,[],['uncharacterized LOC100506718'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763458,,EXOSC10-AS1,[],"['uncharacterized LOC105376736', 'EXOSC10 antisense RNA 1']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763459,,LINC02184,[],['long intergenic non-protein coding RNA 2184'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763460,,LOC105370586,[],['uncharacterized LOC105370586'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763461,,HEATR6-DT,[],"['uncharacterized LOC105371849', 'HEATR6 divergent transcript']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763462,,LINC01399,[],['long intergenic non-protein coding RNA 1399'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763464,,LINC02716,[],"['uncharacterized DKFZp779M0652', 'DKFZp779M0652', 'long intergenic non-protein coding RNA 2716']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763465,,LINC02937,[],"['uncharacterized LOC100507103', 'long intergenic non-protein coding RNA 2937']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763468,,LINC02580,[],"['uncharacterized LOC100506047', 'long intergenic non-protein coding RNA 2580']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763469,,NKILA,[],['NF-kappaB interacting lncRNA'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763471,,KANSL1L-AS1,[],"['uncharacterized LOC101928020', 'KANSL1L antisense RNA 1']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763472,,NABP1-OT1,[],"['uncharacterized LOC105747689', ""NABP1 3'UTR overlapping transcript 1""]","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763474,,LOC102724370,[],['uncharacterized LOC102724370'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763477,,LOC102723536,[],['uncharacterized LOC102723536'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763478,,LOC101927609,[],['uncharacterized LOC101927609'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763479,,CDH23-AS1,[],"['CDH23 antisense RNA 1', 'NCRNA00223', 'C10orf106', 'bA327E2.3']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763480,,LOC112267895,[],"['long intergenic non-protein coding RNA 2187', 'uncharacterized LOC112267895']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763481,,LOC102724945,[],['uncharacterized LOC102724945'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763482,,LOC100129503,[],['uncharacterized LOC100129503'],[]
http://www.wikidata.org/entity/Q20763484,,LINC02654,[],"['uncharacterized LOC102724039', 'long intergenic non-protein coding RNA 2654']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763485,,LOC102724902,[],['uncharacterized LOC102724902'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763486,,LOC100506446,[],['uncharacterized LOC100506446'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763488,,LOC102724875,[],['uncharacterized LOC102724875'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763489,,LINC02064,[],['long intergenic non-protein coding RNA 2064'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763490,,PRO1804,[],['uncharacterized LOC100133319'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763491,,PRKD3-DT,[],"['uncharacterized LOC101929542', 'PRKD3 divergent transcript']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763494,,LOC102723461,[],['uncharacterized LOC102723461'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763495,,SIPA1L1-AS1,[],"['uncharacterized LOC102724015', 'SIPA1L1 antisense RNA 1']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763496,,LOC102724700,[],['uncharacterized LOC102724700'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763497,,FAM131B-AS1,[],"['uncharacterized LOC101928397', 'FAM131B antisense RNA 1']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763498,,LOC101928087,[],['uncharacterized LOC101928087'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763499,,TWF2-DT,[],"['uncharacterized LOC101929054', 'TWF2 divergent transcript']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763500,,LOC100130872,[],['uncharacterized LOC100130872'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763502,,NPAS2-AS1,[],"['uncharacterized LOC101927142', 'NPAS2 antisense RNA 1']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763505,,LOC101928993,[],['uncharacterized LOC101928993'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763506,,LOC101927421,[],['uncharacterized LOC101927421'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763507,,LOC100130238,[],['uncharacterized LOC100130238'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763509,,B3GAT1-DT,[],"['uncharacterized LOC283177', 'B3GAT1 diverget transcript', 'B3GAT1 divergent transcript']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763510,,LINC01970,[],['long intergenic non-protein coding RNA 1970'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763511,,PABPC4-AS1,[],"['uncharacterized LOC101929516', 'PABPC4 antisense RNA 1']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763512,,LOC100289333,[],['uncharacterized LOC100289333'],"['Q427087', 'Q7187', 'Q277338']"
http://www.wikidata.org/entity/Q20763513,,LINC01301,[],['long intergenic non-protein coding RNA 1301'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763514,,LOC101930107,[],['uncharacterized LOC101930107'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763515,,CLMAT3,[],"['uncharacterized LOC101927096', 'CTB-113P19.1', 'SPARC-AS1', 'colorectal liver metastasis associated transcript 3']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763516,,PDGFA-DT,[],"['heart tissue-associated transcript 92', 'HRAT92', 'PDGFA divergent transcript']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763517,,LINC02148,[],"['long intergenic non-protein coding RNA 2148', 'HNCAT21']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763518,,CRAT37,[],['cervical cancer-associated transcript 37'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763519,,MIR3615,[],"['mir-3615', 'microRNA 3615']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763520,,MIR3192,[],"['mir-3192', 'microRNA 3192']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763521,,MIR3198-1,[],"['MIR3198', 'mir-3198-1', 'microRNA 3198-1']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763522,,MIR23C,[],"['hsa-mir-23c', 'mir-23c', 'microRNA 23c']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763523,,MIR3679,[],"['mir-3679', 'microRNA 3679']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763524,,MIR3150A,[],"['MIR3150', 'mir-3150a', 'mir-3150b', 'MIR3150B', 'microRNA 3150a']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763525,,MIR3160-2,[],"['mir-3160-2', 'mir-3160-1', 'MIR3160-1', 'microRNA 3160-2']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763526,,MIR3131,[],"['mir-3131', 'microRNA 3131']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763527,,MIR3191,[],"['mir-3191', 'microRNA 3191']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763528,,MIR4326,[],"['mir-4326', 'microRNA 4326']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763530,,ARLNC1,[],"['long intergenic non-protein coding RNA 2170', 'PRCAT47', 'androgen receptor regulated long noncoding RNA 1', 'LINC02170']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763531,,MIR3123,[],"['mir-3123', 'microRNA 3123']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763532,,CTB-1I21.1,[],['uncharacterized CTB-1I21.1'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763533,,ATP6AP1-DT,[],"['uncharacterized protein BC009467', 'ATP6AP1 divergent transcript', 'CH17-340M24.3']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763536,,ADGRD1-AS1,[],"['lung adenocarcinoma-associated transcript 8', 'ADGRD1 antisense RNA 1', 'LACAT8']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763537,,MIR3661,[],"['mir-3661', 'microRNA 3661']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763538,,PCSK6-AS1,[],['PCSK6 antisense RNA 1'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763540,,MIR3691,[],"['mir-3691', 'microRNA 3691']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763542,,LINC02091,[],['long intergenic non-protein coding RNA 2091'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763543,,LOC105371046,[],"['LA16c-395F10.2', 'uncharacterized LOC105371046']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763544,,MIR3156-3,[],"['mir-3156-3', 'microRNA 3156-3']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763545,,LINC02224,[],"['long intergenic non-protein coding RNA 2224', 'BRCAT107']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763546,,GS1-278J22.2,[],['uncharacterized GS1-278J22.2'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763547,,MIR3145,[],"['mir-3145', 'microRNA 3145']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763548,,MIR3175,[],"['mir-3175', 'microRNA 3175']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763550,,MIR3120,[],"['mir-3120', 'microRNA 3120']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763551,,TRDN-AS1,[],"['heart tissue-associated transcript 13', 'HRAT13', 'TRDN antisense RNA 1']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763552,,MIR3190,[],"['mir-3190', 'microRNA 3190']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763556,,MIR3118-3,[],['microRNA 3118-3'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763557,,LOC100289580,[],['uncharacterized LOC100289580'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763558,,MIR2909,[],['microRNA 2909'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763559,,LINC01589,[],"['TCONS_00029353', 'long intergenic non-protein coding RNA 1589']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763565,,LINC01594,[],"['TCONS_l2_00015893', 'long intergenic non-protein coding RNA 1594']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763568,,LOC105373383,[],['uncharacterized LOC105373383'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763575,,LOC105379444,[],['uncharacterized LOC105379444'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763582,,SPEN-AS1,[],"['uncharacterized LOC729614', 'SPEN antisense RNA 1']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763583,,GLIS2-AS1,[],['GLIS2 antisense RNA 1'],"['Q7187', 'Q427087']"
http://www.wikidata.org/entity/Q20763586,,LOC105377924,[],['uncharacterized LOC105377924'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763587,,LRP8-DT,[],"['long intergenic non-protein coding RNA 1771', 'LRP8 divergent transcript', 'LINC01771']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763588,,MIR1302-11,[],['microRNA 1302-11'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763589,,LOC105379627,[],['uncharacterized LOC105379627'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763591,,DSEL-AS1,[],"['uncharacterized LOC643542', 'DSEL antisense RNA 1']","['Q7187', 'Q427087']"
http://www.wikidata.org/entity/Q20763592,,LINC01040,[],"['TCONS_00021682', 'long intergenic non-protein coding RNA 1040']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763595,,LINC01455,[],"['MDONA', 'TCONS_00009433', 'long intergenic non-protein coding RNA 1455']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763612,,MIR3180-1,[],['microRNA 3180-1'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763616,,FLJ13224,[],['uncharacterized LOC79857'],"['Q7187', 'Q427087']"
http://www.wikidata.org/entity/Q20763622,,MNX1-AS2,[],['MNX1 antisense RNA 2'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763628,,LOC158434,[],['uncharacterized LOC158434'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763632,,ALOX12-AS1,[],['ALOX12 antisense RNA 1'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763791,,LOC101927840,[],['uncharacterized LOC101927840'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763795,,LOC101929360,[],['uncharacterized LOC101929360'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763797,,LOC101929536,[],['uncharacterized LOC101929536'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763798,,LOC101929788,[],['uncharacterized LOC101929788'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763803,,LOC102723345,[],['uncharacterized LOC102723345'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763810,,LOC102724689,[],['uncharacterized LOC102724689'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763811,,LOC102724754,[],['uncharacterized LOC102724754'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20763958,,TRNAG1,[],"['TRG1', 'tRNA glycine1 (anticodon CCC)']","['Q201448', 'Q7187']"
http://www.wikidata.org/entity/Q20764014,,LINC02243,[],['long intergenic non-protein coding RNA 2243'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20764016,,LOC105370791,[],['uncharacterized LOC105370791'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20764017,,LINC02105,[],['long intergenic non-protein coding RNA 2105'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20764018,,LOC105375056,[],['uncharacterized LOC105375056'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20764019,,LOC100506851,[],['uncharacterized LOC100506851'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20764020,,LOC105377709,[],['uncharacterized LOC105377709'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20764021,,PIK3CD-AS2,[],['PIK3CD antisense RNA 2'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20764023,,LINC01580,[],['long intergenic non-protein coding RNA 1580'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20764024,,LOC105378973,[],['uncharacterized LOC105378973'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20764025,,LOC105378978,[],['uncharacterized LOC105378978'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20764026,,LINC02766,[],"['uncharacterized LOC105376744', 'long intergenic non-protein coding RNA 2766']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20764027,,CSRP3-AS1,[],"['uncharacterized LOC105376580', 'CSRP3 and E2F8 antisense RNA 1']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20764028,,LOC105370462,[],['uncharacterized LOC105370462'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20764030,,LINC02508,[],"['uncharacterized LOC105377610', 'long intergenic non-protein coding RNA 2508']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20764031,,LOC105377742,[],['uncharacterized LOC105377742'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20764032,,RYR3-DT,[],"['uncharacterized LOC101928134', 'RYR3 divergent transcript']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20764033,,LOC105371244,[],['uncharacterized LOC105371244'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20764034,,LOC105378029,[],['uncharacterized LOC105378029'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20764035,,LINC02276,[],"['uncharacterized LOC105377456', 'long intergenic non-protein coding RNA 2276']","['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20764036,,LOC105375467,[],['uncharacterized LOC105375467'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20764038,,LOC105376105,[],['uncharacterized LOC105376105'],"['Q427087', 'Q7187']"
http://www.wikidata.org/entity/Q20764041,,CERNA3,[],"['uncharacterized LOC105375847', 'CTA', 'competing endogenous lncRNA 3 for miR-645']","['Q427087', 'Q7187']"
