item,label_ja,label_en,altLabel_ja,altLabel_en,instance of
http://www.wikidata.org/entity/Q101192135,,pp1ab-nsp4 [double membrane vesicle viral factory outer membrane],[],[],[]
http://www.wikidata.org/entity/Q101192146,,"phospho-p-S177,S181,S185,S187,S189,S191,S195,T199,S203,S207-N [cytosol]",[],[],[]
http://www.wikidata.org/entity/Q101192203,,Ncap [cytosol],[],[],[]
http://www.wikidata.org/entity/Q101192207,,phospho-p-S177-Ncap [cytosol],[],[],[]
http://www.wikidata.org/entity/Q101192210,,phospho-ADPr-p-S177-Ncap [cytosol],[],[],[]
http://www.wikidata.org/entity/Q101192212,,phospho-SUMO1-K62-ADPr-p-S177-Ncap [plasma membrane],[],[],[]
http://www.wikidata.org/entity/Q101192214,,phospho-SUMO1-K62-ADPr-p-S177-Ncap [nucleolus],[],[],[]
http://www.wikidata.org/entity/Q101192218,,Ncap [plasma membrane],[],[],[]
http://www.wikidata.org/entity/Q101192221,,14-sugar N-glycan unfolded Spike [endoplasmic reticulum lumen],[],[],[]
http://www.wikidata.org/entity/Q101192224,,Man(9) N-glycan unfolded Spike [endoplasmic reticulum lumen],[],[],[]
http://www.wikidata.org/entity/Q101192225,,high-mannose N-glycan unfolded Spike [endoplasmic reticulum lumen],[],[],[]
http://www.wikidata.org/entity/Q101192228,,high-mannose N-glycan folded Spike [endoplasmic reticulum lumen],[],[],[]
http://www.wikidata.org/entity/Q101192229,,high-mannose N-glycan-PALM-Spike [endoplasmic reticulum lumen],[],[],[]
http://www.wikidata.org/entity/Q101192232,,high-mannose N-glycan-PALM-Spike [endoplasmic reticulum-Golgi intermediate compartment],[],[],[]
http://www.wikidata.org/entity/Q101192234,,di-antennary N-glycan-PALM-Spike [endoplasmic reticulum-Golgi intermediate compartment],[],[],[]
http://www.wikidata.org/entity/Q101192236,,tri-antennary N-glycan-PALM-Spike [endoplasmic reticulum-Golgi intermediate compartment],[],[],[]
http://www.wikidata.org/entity/Q101192239,,fully glycosylated Spike [endoplasmic reticulum-Golgi intermediate compartment],[],[],[]
http://www.wikidata.org/entity/Q101192265,,fully glycosylated Spike [endoplasmic reticulum-Golgi intermediate compartment membrane],[],[],[]
http://www.wikidata.org/entity/Q101231682,,CYP139,[],"['CYP139 family', 'cytochrome P450, family 139']",['Q84467700']
http://www.wikidata.org/entity/Q101243707,,centromeric DNA,[],[],[]
http://www.wikidata.org/entity/Q1013950,一酸化炭素デヒドロゲナーゼ,Carbon monoxide dehydrogenase,['一酸化炭素脱水素酵素/アセチルCoA合成酵素'],"['Carbonmonoxide dehydrogenases', 'CODH']",['Q67015883']
http://www.wikidata.org/entity/Q101433828,インスリン受容体基質,insulin receptor substrate proteins,[],['insulin receptor substrate protein'],['Q417841']
http://www.wikidata.org/entity/Q101561621,,chromogranin B,[],[],['Q417841']
http://www.wikidata.org/entity/Q101563126,,MeSH single protein entry,[],[],[]
http://www.wikidata.org/entity/Q101565160,,CD53 antigen,[],['Tetraspanin 25'],['Q417841']
http://www.wikidata.org/entity/Q1017133,EIF2,eukaryotic initiation factor 2,[],"['eIF2', 'Eukaryotic Initiation Factor-2']",[]
http://www.wikidata.org/entity/Q101938191,,poly-ADP-ribose binding proteins,[],['Poly-ADP-Ribose Binding Protein'],[]
http://www.wikidata.org/entity/Q102039184,,tRNA (uracil) methyltransferase,[],['tRNA (uridine) methyltransferase'],['Q67015883']
http://www.wikidata.org/entity/Q102075469,,"thioesterase domain (polyketide / fatty acid synthase), protein family",[],['IPR001031'],"['Q81505329', 'Q67015883']"
http://www.wikidata.org/entity/Q102226418,,multistep enzyme,[],[],[]
http://www.wikidata.org/entity/Q102253084,,ADAMTS protein,[],"['ADAMTS', 'ADAMTS protease', 'ADAMTS proteins']",['Q67015883']
http://www.wikidata.org/entity/Q1022550,ポリマーブラシ,polymer brushes,[],[],['Q113145171']
http://www.wikidata.org/entity/Q102302298,,polynorbornene,[],"['PNB', 'PNR', 'polynorbornylene']",[]
http://www.wikidata.org/entity/Q102315965,,croscarmellose,[],['crosslinked carboxymethyl cellulose'],['Q79529']
http://www.wikidata.org/entity/Q102326108,,suicide enzyme,[],[],[]
http://www.wikidata.org/entity/Q102347883,,Protein S,[],[],[]
http://www.wikidata.org/entity/Q1026649,仔ウシ腸由来アルカリホスファターゼ,Intestinal-type alkaline phosphatase,['子牛腸アルカリホスファターゼ'],['Calf-intestinal alkaline phosphatase'],"['Q8047', 'Q8054']"
http://www.wikidata.org/entity/Q103194381,ヌクレオシド修飾メッセンジャーRNA,nucleoside-modified messenger RNA,[],['modRNA'],[]
http://www.wikidata.org/entity/Q10323833,アセチルアジュマリンエステラーゼ,Acetylajmaline esterase,[],"['2beta(R)-17-O-acetylajmalan:acetylesterase', 'acetylajmalan esterase', '17-O-acetylajmaline O-acetylhydrolase']",['Q67015883']
http://www.wikidata.org/entity/Q10324368,フェオホルビダーゼ,Pheophorbidase,[],[],['Q67015883']
http://www.wikidata.org/entity/Q10324518,,Monoterpene epsilon-lactone hydrolase,[],[],['Q67015883']
http://www.wikidata.org/entity/Q10324630,コカインエステラーゼ,cocaine esterase,[],[],['Q67015883']
http://www.wikidata.org/entity/Q10324756,,Pimeloyl-[acyl-carrier protein] methyl ester esterase,[],['Pimelyl-(acyl-carrier_protein)_methyl_ester_esterase'],['Q67015883']
http://www.wikidata.org/entity/Q10324888,ラムノガラクツロナンアセチルエステラーゼ,Rhamnogalacturonan acetylesterase,[],[],['Q67015883']
http://www.wikidata.org/entity/Q10325075,フモニシンB1エステラーゼ,Fumonisin B1 esterase,[],[],['Q67015883']
http://www.wikidata.org/entity/Q10325200,ピレスロイドヒドロラーゼ,Pyrethroid hydrolase,[],[],['Q67015883']
http://www.wikidata.org/entity/Q10325309,,Protein phosphatase methylesterase-1,[],[],['Q67015883']
http://www.wikidata.org/entity/Q10325443,,All-trans-retinyl ester 13-cis isomerohydrolase,[],[],['Q67015883']
http://www.wikidata.org/entity/Q10325538,2-オキソ-3-(5-オキソフラン-2-イリデン)プロパン酸ラクトナーゼ,2-oxo-3-(5-oxofuran-2-ylidene)propanoate lactonase,[],[],['Q67015883']
http://www.wikidata.org/entity/Q10325655,4-スルホムコノラクトンヒドロラーゼ,4-sulfomuconolactone hydrolase,[],[],['Q67015883']
http://www.wikidata.org/entity/Q10326231,,Mycophenolic acid acyl-glucuronide esterase,[],[],['Q67015883']
http://www.wikidata.org/entity/Q10334136,マイラー,Mylar,[],[],['Q167270']
http://www.wikidata.org/entity/Q10341573,,Orlon,[],['Orlon acrylic'],"['Q167270', 'Q431289', 'Q2424752', 'Q161']"
http://www.wikidata.org/entity/Q1036906,ヒストンアセチル基転移酵素,histone acetyltransferases,"['ヒストンアセチルトランスフェラーゼ', 'ヒストンアセチル化酵素']","['histone transacetylase', 'histone lysine acetyltransferase', 'histone acetokinase', 'histone acetylase', 'acetyl-CoA:histone acetyltransferase', 'histone acetyltransferase']",['Q67015883']
http://www.wikidata.org/entity/Q103782999,,mRNA region,[],[],[]
http://www.wikidata.org/entity/Q103818163,,H-Gly-DL-Ser-Gly-DL-Pro-DL-xiThr-DL-Tyr-DL-Cys-DL-Trp-DL-Asn-DL-Glu-DL-Ala-DL-Asn-DL-Asn-DL-Pro-Gly-OH,[],[],['Q59199015']
http://www.wikidata.org/entity/Q103820084,,euglobulin,[],[],[]
http://www.wikidata.org/entity/Q103839912,,Pleckstrin homology domain-containing family O member 1/2,[],"['PKHO1/2', 'IPR043448']",['Q417841']
http://www.wikidata.org/entity/Q103839913,,Nuclear cap-binding complex subunit CBP30,[],"['CBP30', 'IPR043967']",['Q417841']
http://www.wikidata.org/entity/Q103839936,,Major facilitator transporter Str1/Tri12-like,[],"['MFS_Str1/Tri12-like', 'IPR010573']",['Q417841']
http://www.wikidata.org/entity/Q103839938,,Protein of unknown function DUF5760,[],"['DUF5760', 'IPR043918']",['Q417841']
http://www.wikidata.org/entity/Q103839948,,Myosin tail region-interacting protein Mti1,[],"['Mti1', 'IPR030506']",['Q417841']
http://www.wikidata.org/entity/Q103839949,,PGC-1 and ERR-induced regulator in muscle protein 1,[],"['Perm1', 'IPR043442']",['Q417841']
http://www.wikidata.org/entity/Q103839950,,"Ionotropic glutamate receptor, delta subfamily",[],"['IGluR_D', 'IPR043373']",['Q417841']
http://www.wikidata.org/entity/Q103839951,,"Basic helix-loop-helix (bHLH) transcription factors ALC-like, plant",[],"['bHLH_ALC-like_plant', 'IPR031066']",['Q417841']
http://www.wikidata.org/entity/Q103839952,,Protein of unknown function DUF5810,[],"['DUF5810', 'IPR043833']",['Q417841']
http://www.wikidata.org/entity/Q103839953,,Family of unknown function DUF5657,[],"['DUF5657', 'IPR043716']",['Q417841']
http://www.wikidata.org/entity/Q103839956,,Germ cell-less protein-like,[],"['Gcl-like', 'IPR043380']",['Q417841']
http://www.wikidata.org/entity/Q103839957,,Legumain beta,[],"['Legumain_beta', 'IPR033165']","['Q417841', 'Q67015883']"
http://www.wikidata.org/entity/Q103839958,,Protein  of unknown function DUF5718,[],"['DUF5718', 'IPR043776']",['Q417841']
http://www.wikidata.org/entity/Q103839960,,CLAVATA3,[],['IPR039818'],['Q417841']
http://www.wikidata.org/entity/Q103839961,,Dual specificity phosphatase 23,[],"['Dual_phosphatase_23', 'IPR026067']",['Q417841']
http://www.wikidata.org/entity/Q103839962,,ATP-binding cassette subfamily A member 9,[],"['ABCA9', 'IPR030370']",['Q417841']
http://www.wikidata.org/entity/Q103839963,,"Beta-1,4-glucuronyltransferase 1",[],"['B4GAT1', 'IPR043189']","['Q417841', 'Q67015883']"
http://www.wikidata.org/entity/Q103839964,,ATP-binding cassette subfamily A member 2,[],"['ABCA2', 'IPR030366']",['Q417841']
http://www.wikidata.org/entity/Q103839966,,CAP-Gly domain-containing linker protein 4,[],"['CLIP4', 'IPR028397']",['Q417841']
http://www.wikidata.org/entity/Q103839968,,EFG1/Phd1/StuA family,[],"['EFG1/Phd1/StuA', 'IPR029790']",['Q417841']
http://www.wikidata.org/entity/Q103839969,,Ephrin,[],['IPR031328'],['Q417841']
http://www.wikidata.org/entity/Q103839970,,Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit MurT,[],"['Lipid_II_synth_MurT', 'IPR043703']","['Q417841', 'Q67015883']"
http://www.wikidata.org/entity/Q103839971,,Protein of unknown function DUF5788,[],"['DUF5788', 'IPR043900']",['Q417841']
http://www.wikidata.org/entity/Q103839977,,Putative zinc dependent peptidase DUF5700,[],"['DUF5700', 'IPR043754']",['Q417841']
http://www.wikidata.org/entity/Q103839980,,Protein of unknown function DUF5766,[],"['DUF5766', 'IPR043911']",['Q417841']
http://www.wikidata.org/entity/Q103839981,,ATP-binding cassette subfamily A member 1,[],"['ABCA1', 'IPR030365']",['Q417841']
http://www.wikidata.org/entity/Q103839983,,Protein of unknown function DUF5656,[],"['DUF5656', 'IPR043715']",['Q417841']
http://www.wikidata.org/entity/Q103839985,,Reprimo family,[],"['Reprimo_fam', 'IPR043383']",['Q417841']
http://www.wikidata.org/entity/Q103839988,,"cAMP-specific 3’,5’-cyclic phosphodiesterase 4",[],"['PDE4', 'IPR043371']","['Q417841', 'Q67015883']"
http://www.wikidata.org/entity/Q103839991,,Family of unknown function DUF5654,[],"['DUF5654', 'IPR043713']",['Q417841']
http://www.wikidata.org/entity/Q103839992,,"Glycosyl-4,4'-diaponeurosporenoate acyltransferase",[],"['CrtO', 'IPR044021']","['Q417841', 'Q67015883']"
http://www.wikidata.org/entity/Q103839995,,Lipoprotein YscJ/Flagellar M-ring protein,[],"['YscJ/FliF', 'IPR043427']",['Q417841']
http://www.wikidata.org/entity/Q103839996,,Junction-associated protein Tjap1/BEGAIN,[],"['Tjap1/BEGAIN', 'IPR043441']",['Q417841']
http://www.wikidata.org/entity/Q103839997,,NADPH dehydrogenase YqjM-like,[],"['YqjM-like', 'IPR044152']","['Q417841', 'Q67015883']"
http://www.wikidata.org/entity/Q103839997,,NADPH dehydrogenase YqjM-like,[],"['YqjM-like', 'IPR044152']","['Q417841', 'Q67015883']"
http://www.wikidata.org/entity/Q103839999,,ATP-binding cassette subfamily A member 8,[],"['ABCA8', 'IPR030372']",['Q417841']
http://www.wikidata.org/entity/Q103840001,,Probable E3 ubiquitin-protein ligase MID2,[],"['MID2', 'IPR033491']",['Q417841']
http://www.wikidata.org/entity/Q103840004,,CRISPR system CMR subunit Cmr7 1,[],"['Cmr7A', 'IPR043959']",['Q417841']
http://www.wikidata.org/entity/Q103840007,,Zinc finger protein 263,[],"['ZNF263', 'IPR030752']",['Q417841']
http://www.wikidata.org/entity/Q103840009,,Protein of unknown function DUF5775,[],"['DUF5775', 'IPR043924']",['Q417841']
http://www.wikidata.org/entity/Q103840010,,"Glutamate synthase large subunit-like protein, archaeal type",[],"['GltB_archl_type', 'IPR043578']",['Q417841']
http://www.wikidata.org/entity/Q103840012,,FYN-binding protein 1/2-like,[],"['FYB1/2-like', 'IPR043443']",['Q417841']
http://www.wikidata.org/entity/Q103840016,,Protein DcrB/EagT6,[],"['DcrB/EagT6', 'IPR014894']",['Q417841']
http://www.wikidata.org/entity/Q103840017,,Serine/arginine-rich splicing factor 6,[],"['SRSF6', 'IPR029541']",['Q417841']
http://www.wikidata.org/entity/Q103840019,,Serine protease inhibitor Kazal-type 4-like,[],"['Spink4-like', 'IPR039932']",['Q417841']
http://www.wikidata.org/entity/Q103840021,,ATP binding protein MinD/FleN,[],"['MinD_FleN', 'IPR025501']",['Q417841']
http://www.wikidata.org/entity/Q103840022,,ATF/CREB activator 1/2,[],"['Aca1/Aca2', 'IPR029810']",['Q417841']
http://www.wikidata.org/entity/Q103840024,,Protein of unknown function DUF5789,[],"['DUF5789', 'IPR043899']",['Q417841']
http://www.wikidata.org/entity/Q103840025,,FRAS1-related extracellular matrix protein 1,[],"['FREM1', 'IPR032825']",['Q417841']
http://www.wikidata.org/entity/Q103840027,,"Na+/H+ exchanger, isoform 8",[],"['Na/H_exchanger_8', 'IPR018409']",['Q417841']
http://www.wikidata.org/entity/Q103840029,,Transcription factor GATA-6,[],"['TF_GATA_6', 'IPR028437']",['Q417841']
http://www.wikidata.org/entity/Q103840030,,5-deoxyribose 1-phosphate isomerase,[],"['Deoxyribose1P_isomerase_DrdI', 'IPR043679']","['Q417841', 'Q67015883']"
http://www.wikidata.org/entity/Q103840032,,C-type lectin domain family 9 member A,[],"['CLEC9A', 'IPR043315']",['Q417841']
http://www.wikidata.org/entity/Q103840034,,Family of unknown function DUF5677,[],"['DUF5677', 'IPR043733']",['Q417841']
http://www.wikidata.org/entity/Q103840036,,Protein of unknown function DUF5852,[],"['DUF5852', 'IPR043880']",['Q417841']
http://www.wikidata.org/entity/Q103840037,,Protein of unknown function DUF5703,[],"['DUF5703', 'IPR043758']",['Q417841']
http://www.wikidata.org/entity/Q103840039,,HMG-CoA lyase,[],"['HMGL', 'IPR043594']","['Q417841', 'Q67015883']"
http://www.wikidata.org/entity/Q103840041,,Bridging integrator 2,[],"['BIN2', 'IPR028827']",['Q417841']
http://www.wikidata.org/entity/Q103840042,,adiponectin,[],"['Adiponectin', 'IPR028572']",['Q417841']
http://www.wikidata.org/entity/Q103840046,,Protein TRANSPARENT TESTA GLABRA 1,[],"['TTG1', 'IPR031104']",['Q417841']
http://www.wikidata.org/entity/Q103840047,,Glucosyltransferase 3,[],"['Gtf3', 'IPR043676']","['Q417841', 'Q67015883']"
http://www.wikidata.org/entity/Q103840048,,Vacuolar protein sorting-associated protein 5-like,[],"['Vps5-like', 'IPR028648']",['Q417841']
http://www.wikidata.org/entity/Q103840049,,Cyclic nucleotide-binding domain-containing protein 1/2,[],"['CNBD1/2', 'IPR043533']",['Q417841']
http://www.wikidata.org/entity/Q103840056,,WAS/WASL-interacting protein family member 1,[],"['WIP', 'IPR028295']",['Q417841']
http://www.wikidata.org/entity/Q103840058,,Protein of unknown function DUF5876,[],"['DUF5876', 'IPR043657']",['Q417841']
http://www.wikidata.org/entity/Q103840061,,DisA glycoprotein,[],"['DisA_glycoprotein', 'IPR043638']",['Q417841']
http://www.wikidata.org/entity/Q103840063,,Xylosyltransferase,[],"['XYLT', 'IPR043538']","['Q417841', 'Q67015883']"
http://www.wikidata.org/entity/Q103840065,,Protein of unknown function DUF5770,[],"['DUF5770', 'IPR043907']",['Q417841']
http://www.wikidata.org/entity/Q103840068,,Olfactory receptor 10G4/10G9,[],"['10G4/10G9', 'IPR030779']",['Q417841']
http://www.wikidata.org/entity/Q103840073,,Formin-like protein,[],"['FMNL', 'IPR043592']",['Q417841']
http://www.wikidata.org/entity/Q103840077,,POM121-like protein 1,[],"['POM121-like_prot_1', 'IPR043220']",['Q417841']
http://www.wikidata.org/entity/Q103840079,,N-acetyl-L-citrulline deacetylase ArgE'-like,[],"[""ACDase_ArgE'-like"", 'IPR043697']","['Q417841', 'Q67015883']"
http://www.wikidata.org/entity/Q103840081,,QhpD-like/Tte1186a maturase,[],['QhpD-like/Tte1186a'],"['Q417841', 'Q81408532']"
http://www.wikidata.org/entity/Q103840082,,Natural cytotoxicity triggering receptor 3,[],"['NCR3', 'IPR043226']",['Q417841']
http://www.wikidata.org/entity/Q103840086,,Protein of unknown function DUF5821,[],"['DUF5821', 'IPR043859']",['Q417841']
http://www.wikidata.org/entity/Q103840090,,Protein of unknown function DUF5816,[],"['DUF5816', 'IPR043854']",['Q417841']
http://www.wikidata.org/entity/Q103840094,,Protein of unknown function DUF5783,[],"['DUF5783', 'IPR043952']",['Q417841']
http://www.wikidata.org/entity/Q103840095,,Zyg eleven-related protein 1,[],"['Zer-1', 'IPR040368']",['Q417841']
http://www.wikidata.org/entity/Q103840097,,Protein of unknown function DUF5856,[],"['DUF5856', 'IPR043876']",['Q417841']
http://www.wikidata.org/entity/Q103840099,,Prostate and testis expressed protein 2,[],"['PATE2', 'IPR029691']",['Q417841']
http://www.wikidata.org/entity/Q103840100,,"Nuclear factor NF-kappa-B, p100 subunit",[],"['NFkB_p100', 'IPR030497']",['Q417841']
http://www.wikidata.org/entity/Q103840102,,Cysteine-rich and transmembrane domain-containing protein 1,[],"['CYSTM1', 'IPR043240']",['Q417841']
http://www.wikidata.org/entity/Q103840104,,Protein of unknown function DUF5800,[],"['DUF5800', 'IPR043823']",['Q417841']
http://www.wikidata.org/entity/Q103840105,,Immunoglobulin superfamily member 5,[],"['IgSF5', 'IPR043364']",['Q417841']
http://www.wikidata.org/entity/Q103840107,,Leukocyte surface antigen CD47,[],"['CD47', 'IPR006704']",['Q417841']
http://www.wikidata.org/entity/Q103840109,,Plant high affinity sulfate transporter,[],"['High_sul_transp', 'IPR030314']",['Q417841']
http://www.wikidata.org/entity/Q103840111,,"Phosphoinositide phosphatase SAC2, plants",[],"['SAC2_plant', 'IPR030213']","['Q417841', 'Q67015883']"
http://www.wikidata.org/entity/Q103840114,,Transcription factor SOX-14,[],"['SOX-14', 'IPR029549']",['Q417841']
http://www.wikidata.org/entity/Q103840115,,Protein of unknown function DUF5646,[],"['DUF5646', 'IPR043706']",['Q417841']
http://www.wikidata.org/entity/Q103840117,,Protein of unknown function DUF5851,[],"['DUF5851', 'IPR043881']",['Q417841']
http://www.wikidata.org/entity/Q103840118,,Basigin-like,[],['IPR043204'],['Q417841']
http://www.wikidata.org/entity/Q103840120,,Glucosamine kinase,[],"['GlcN_kinase', 'IPR043674']","['Q417841', 'Q67015883']"
http://www.wikidata.org/entity/Q103840124,,Protein of unknown function DUF5774,[],"['DUF5774', 'IPR043923']",['Q417841']
http://www.wikidata.org/entity/Q103840127,,Bardet-Biedl syndrome 4 protein,[],"['BBS4', 'IPR028786']",['Q417841']
http://www.wikidata.org/entity/Q103840129,,Protein of unknown function (DUF5837),[],"['DUF5837', 'IPR044050']",['Q417841']
http://www.wikidata.org/entity/Q103840130,,Exo-beta-D-glucosaminidase/Endo-beta-mannosidase,[],"['EBDG/EBM', 'IPR043534']","['Q417841', 'Q67015883']"
http://www.wikidata.org/entity/Q103840131,,Protein of unknown function DUF5794,[],"['DUF5794', 'IPR043812']",['Q417841']
http://www.wikidata.org/entity/Q103840132,,UDP-N-acetylmuramoyl-L-alanine--L-glutamate ligase MurD2,[],"['MurD2', 'IPR043687']","['Q417841', 'Q67015883']"
http://www.wikidata.org/entity/Q103840133,,Protein of unknown function DUF5839,[],"['DUF5839', 'IPR043895']",['Q417841']
http://www.wikidata.org/entity/Q103840134,,CCDC120/INAVA,[],['IPR043447'],['Q417841']
http://www.wikidata.org/entity/Q103840135,,NAS-37 peptidase,[],"['NAS-37', 'IPR033955']","['Q417841', 'Q67015883']"
http://www.wikidata.org/entity/Q103840137,,Zinc finger protein GLIS2,[],"['Glis2', 'IPR030432']",['Q417841']
http://www.wikidata.org/entity/Q103840139,,Nucleolar protein of 40kDa,[],"['pNO40', 'IPR037320']",['Q417841']
http://www.wikidata.org/entity/Q103840140,,Protein NIM1-INTERACTING 1,[],"['NIMIN-1', 'IPR034578']",['Q417841']
http://www.wikidata.org/entity/Q103840142,,Solute carrier family 25 member 44,[],"['SLC25A44', 'IPR042164']",['Q417841']
http://www.wikidata.org/entity/Q103840145,,Protein  of unknown function DUF5871,[],"['DUF5871', 'IPR043804']",['Q417841']
http://www.wikidata.org/entity/Q103840147,,Protein of unknown function DUF5759,[],"['DUF5759', 'IPR043977']",['Q417841']
http://www.wikidata.org/entity/Q103840150,,HECTD4,[],['IPR043366'],['Q417841']
http://www.wikidata.org/entity/Q103840152,,Phospholipid phosphatase,[],"['PLPP', 'IPR043216']","['Q417841', 'Q67015883']"
http://www.wikidata.org/entity/Q103840153,,Galectin-10,[],"['Galectin_10', 'IPR030648']",['Q417841']
http://www.wikidata.org/entity/Q103840159,,N-acetyltransferase RimI,[],"['RimI', 'IPR043690']","['Q417841', 'Q67015883']"
http://www.wikidata.org/entity/Q103840160,,Dopamine beta-hydroxylase-like,[],"['DBH-like', 'IPR000945']","['Q417841', 'Q67015883']"
http://www.wikidata.org/entity/Q103840161,,Protein of unknown function DUF5757,[],"['DUF5757', 'IPR043920']",['Q417841']
http://www.wikidata.org/entity/Q103840162,,Kelch-like protein 3,[],"['KLHL3', 'IPR030578']",['Q417841']
http://www.wikidata.org/entity/Q103840163,,Protein of unknown function DUF5716,[],"['DUF5716', 'IPR043773']",['Q417841']
http://www.wikidata.org/entity/Q103840164,,Cubilin,[],['IPR028876'],['Q417841']
http://www.wikidata.org/entity/Q103840167,,Protein of unknown function DUF5829,[],"['DUF5829', 'IPR043869']",['Q417841']
http://www.wikidata.org/entity/Q103840168,,Family of unknown function DUF5697,[],"['DUF5697', 'IPR043752']",['Q417841']
http://www.wikidata.org/entity/Q103840170,,Ribosomal protein S1-like,[],"['Ribosomal_protein_S1-like', 'IPR035104']",['Q417841']
http://www.wikidata.org/entity/Q103840175,,Sulfopropanediol 3-dehydrogenase,[],"['Sulfopropanediol_dehydrog_HpsN', 'IPR043678']","['Q417841', 'Q67015883']"
http://www.wikidata.org/entity/Q103840176,,Kelch repeat and BTB domain-containing protein 2,[],"['KBTBD2', 'IPR030586']",['Q417841']
http://www.wikidata.org/entity/Q103840178,,Tissue factor pathway inhibitor 2,[],"['TFPI2', 'IPR029860']",['Q417841']
http://www.wikidata.org/entity/Q103840182,,Esterase CM06B1-like,[],"['CM06B1-like', 'IPR043187']",['Q417841']
